 Sample   Time     Commanded 1 Pos   Encoder 3 Pos 
   539    4.772               0             -18;
   540    4.781               0             -33;
   541    4.790               0             -48;
   542    4.799               0             -63;
   543    4.808               0             -77;
   544    4.817               0             -91;
   545    4.826               0            -104;
   546    4.834               0            -117;
   547    4.843               0            -129;
   548    4.852               0            -141;
   549    4.861               0            -152;
   550    4.870               0            -163;
   551    4.879               0            -173;
   552    4.888               0            -183;
   553    4.896               0            -193;
   554    4.905               0            -202;
   555    4.914               0            -211;
   556    4.923               0            -220;
   557    4.932               0            -228;
   558    4.941               0            -236;
   559    4.949               0            -244;
   560    4.958               0            -251;
   561    4.967               0            -259;
   562    4.976               0            -265;
   563    4.985               0            -272;
   564    4.994               0            -278;
   565    5.003               0            -284;
   566    5.011               0            -290;
   567    5.020               0            -295;
   568    5.029               0            -300;
   569    5.038               0            -304;
   570    5.047               0            -308;
   571    5.056               0            -312;
   572    5.065               0            -315;
   573    5.073               0            -318;
   574    5.082               0            -321;
   575    5.091               0            -323;
   576    5.100               0            -325;
   577    5.109               0            -327;
   578    5.118               0            -328;
   579    5.127               0            -328;
   580    5.135               0            -329;
   581    5.144               0            -329;
   582    5.153               0            -329;
   583    5.162               0            -329;
   584    5.171               0            -329;
   585    5.180               0            -327;
   586    5.189               0            -325;
   587    5.197               0            -323;
   588    5.206               0            -321;
   589    5.215               0            -318;
   590    5.224               0            -315;
   591    5.233               0            -312;
   592    5.242               0            -309;
   593    5.251               0            -305;
   594    5.259               0            -300;
   595    5.268               0            -296;
   596    5.277               0            -291;
   597    5.286               0            -286;
   598    5.295               0            -281;
   599    5.304               0            -276;
   600    5.313               0            -270;
   601    5.321               0            -265;
   602    5.330               0            -258;
   603    5.339               0            -252;
   604    5.348               0            -246;
   605    5.357               0            -239;
   606    5.366               0            -232;
   607    5.374               0            -225;
   608    5.383               0            -218;
   609    5.392               0            -211;
   610    5.401               0            -203;
   611    5.410               0            -196;
   612    5.419               0            -188;
   613    5.428               0            -181;
   614    5.436               0            -173;
   615    5.445               0            -165;
   616    5.454               0            -157;
   617    5.463               0            -149;
   618    5.472               0            -141;
   619    5.481               0            -133;
   620    5.490               0            -126;
   621    5.498               0            -118;
   622    5.507               0            -110;
   623    5.516               0            -103;
   624    5.525               0             -95;
   625    5.534               0             -88;
   626    5.543               0             -81;
   627    5.552               0             -74;
   628    5.560               0             -67;
   629    5.569               0             -60;
   630    5.578               0             -54;
   631    5.587               0             -48;
   632    5.596               0             -42;
   633    5.605               0             -36;
   634    5.614               0             -31;
   635    5.622               0             -25;
   636    5.631               0             -21;
   637    5.640               0             -16;
   638    5.649               0             -12;
   639    5.658               0              -8;
   640    5.667               0              -4;
   641    5.676               0              -1;
   642    5.684               0               2;
   643    5.693               0               5;
   644    5.702               0               7;
   645    5.711               0               9;
   646    5.720               0              11;
   647    5.729               0              12;
   648    5.738               0              14;
   649    5.746               0              15;
   650    5.755               0              15;
   651    5.764               0              15;
   652    5.773               0              15;
   653    5.782               0              15;
   654    5.791               0              15;
   655    5.799               0              14;
   656    5.808               0              13;
   657    5.817               0              11;
   658    5.826               0               9;
   659    5.835               0               7;
   660    5.844               0               4;
   661    5.853               0               1;
   662    5.861               0              -1;
   663    5.870               0              -4;
   664    5.879               0              -8;
   665    5.888               0             -11;
   666    5.897               0             -15;
   667    5.906               0             -19;
   668    5.915               0             -23;
   669    5.923               0             -27;
   670    5.932               0             -32;
   671    5.941               0             -36;
   672    5.950               0             -41;
   673    5.959               0             -46;
   674    5.968               0             -51;
   675    5.977               0             -56;
   676    5.985               0             -61;
   677    5.994               0             -67]
